u,g,r,i,z,specClass,redshift,redshifterr
18.529745,17.022783,16.398485,16.034136,15.809032,2,0.0674689,0.00016507
19.52735,18.517822,17.681217,17.306723,17.102865,2,0.239172,0.000121593
18.943274,17.025532,16.128643,15.714347,15.389502,2,0.0704923,0.000160903
18.947876,17.545288,17.030748,16.685146,16.497145,2,0.0611973,9.2384e-05
18.676476,17.138748,16.376577,15.993786,15.671809,2,0.0846558,0.000165779
19.127735,18.16311,17.814365,17.555513,17.429937,2,0.066855,7.53434e-05
19.270962,17.95097,17.294767,16.818165,16.559713,2,0.111499,0.000103046
18.715769,16.76832,15.841033,15.417237,15.063189,2,0.0660596,0.000176961
18.238062,16.680277,15.979172,15.629341,15.3596735,2,0.0605065,0.000147389
19.586012,18.710289,18.67083,18.390799,18.472664,2,0.0652584,4.40241e-05
19.39668,17.540325,16.674952,16.269936,15.936569,2,0.070911,0.000172087
16.47072,14.644962,13.840354,13.456443,13.110485,2,0.0379126,0.000174273
19.59772,18.034761,17.156185,16.716042,16.398438,2,0.127796,0.000151099
18.649878,18.686129,18.424772,18.367456,18.406174,3,1.40685,0.00178231
19.452534,18.17783,17.559566,17.202034,17.008324,2,0.0741376,0.000185645
18.707146,17.263498,16.576914,16.171116,15.946834,2,0.106154,0.000169692
18.266376,18.204264,18.04464,18.03131,18.063396,3,1.36002,0.002503
19.310946,18.057901,17.209545,16.790216,16.477814,2,0.154739,0.000163486
19.348158,18.983921,18.84677,18.902729,18.703577,3,0.862783,0.00149432
19.422373,18.086615,17.166586,16.707418,16.422659,3,0.13028,0.00107809
19.234964,17.857016,17.166721,16.80475,16.540741,2,0.125737,0.00017008
19.41045,17.905941,16.999277,16.544588,16.241434,2,0.133594,0.000201112
19.285831,17.411335,16.493023,16.065119,15.7059965,2,0.131775,0.000147063
18.891998,17.667128,17.09806,16.755959,16.500029,2,0.0551127,9.11795e-05
19.178411,18.0888,17.757835,17.509892,17.486248,2,0.0768665,8.20549e-05
19.22727,18.94454,19.053408,19.02109,19.028923,3,0.680711,0.0015926
19.531212,18.168022,17.370739,16.975256,16.589783,2,0.0374905,0.000195063
19.449198,19.13749,18.973885,18.963085,18.764389,3,0.855992,0.00170437
17.360882,15.989824,15.460914,15.1654215,14.958483,2,0.0374982,0.000187179
17.784225,16.06982,15.307631,14.955503,14.691307,2,0.0361485,0.000170981
19.417149,17.95077,17.026936,16.559254,16.266571,2,0.129344,0.000163544
18.648355,17.405287,16.788725,16.390537,16.154087,2,0.0765423,9.17632e-05
18.568363,17.24396,16.552979,16.14426,15.818763,2,0.0570027,0.000100367
18.796762,17.693178,17.34348,17.081,17.208384,2,0.0383655,9.13602e-05
18.890162,16.890606,15.8407545,15.412262,15.032587,2,0.123856,0.000183648
17.668356,17.664562,17.688946,17.77181,17.22084,3,0.33669,0.00181274
19.295338,17.725708,16.94376,16.560284,16.278109,2,0.149056,0.00014578
18.974838,17.339731,16.641914,16.308765,16.059025,2,0.0380877,0.000152106
19.593496,17.93169,17.284863,16.943861,16.732552,2,0.0739258,0.000125067
17.642006,16.62192,16.25883,15.968696,15.904696,2,0.0720908,8.738e-05
19.516205,18.487183,17.70532,17.274029,17.079033,2,0.193549,9.49295e-05
19.572142,17.636585,16.67151,16.237997,15.925167,2,0.0970899,0.000155254
19.445292,18.40546,17.57529,17.127754,16.877537,2,0.183988,8.81211e-05
19.05404,17.973356,17.390665,16.979244,16.769487,2,0.140155,5.32812e-05
19.44598,17.823124,16.958527,16.538204,16.287113,2,0.131662,0.00103532
19.584885,18.165787,17.48355,17.106604,16.883862,2,0.131083,0.000182862
15.89765,14.73261,14.241854,14.006663,13.81055,2,0.0221503,8.00679e-05
18.616861,18.345703,18.26447,18.27595,18.15958,3,0.856797,0.00212724
19.30482,17.76932,17.014383,16.650331,16.356522,2,0.123492,0.000138806
18.970722,18.38216,18.088106,17.862734,17.707113,2,0.184069,5.53518e-05
19.193768,18.057652,17.459215,17.158451,16.889639,2,0.0792215,0.000193442
18.676954,17.588388,17.16116,16.930365,16.859821,2,0.0533578,0.00017143
19.570147,18.267967,17.549702,17.196207,16.973602,2,0.160881,0.000181502
19.371544,18.257391,17.739286,17.480694,17.321222,2,0.0566714,0.000226693
17.712196,16.418392,16.077536,15.995768,16.276999,2,0.00428202,0.000125111
18.62006,18.31029,18.477003,18.455572,18.583529,3,0.638358,0.00152896
19.174936,17.688791,16.774094,16.3441,16.032475,2,0.151853,6.799048e-33
18.699131,17.111885,16.449797,16.136747,15.879186,2,0.052531,0.000138157
18.02138,16.697586,16.09339,15.71791,15.548039,2,0.0564992,0.000167681
19.568504,17.69072,16.846563,16.431894,16.122402,2,0.0589164,0.000151447
19.295204,18.219526,17.616796,17.270868,17.100004,2,0.139413,9.37602e-05
18.386017,17.136173,16.455067,16.045483,15.753119,2,0.059361,7.9998e-05
19.252497,18.030453,17.406406,17.047686,16.825218,2,0.0859079,0.000156365
18.448673,16.381084,15.388519,14.944126,14.586102,2,0.0867786,0.000213072
19.296923,18.155424,17.660542,17.287407,17.055347,2,0.0596035,8.98756e-05
18.403082,17.309017,16.928944,16.75428,16.713741,2,0.0243675,9.19955e-05
18.535938,16.807785,15.936869,15.525771,15.216779,2,0.0868345,0.000161417
18.816607,16.988615,16.16015,15.769648,15.467935,2,0.0535203,0.000161259
17.232946,15.935982,15.32293,14.982406,14.719893,2,0.0273631,0.000185679
17.47397,16.32538,15.891845,15.633324,15.489772,2,0.0258036,0.000151471
18.421835,16.94782,16.288414,15.900117,15.655759,2,0.085906,6.834137e-33
18.766373,16.788542,15.824934,15.397245,15.058709,2,0.0922983,0.000171275
19.291264,19.20291,19.035126,19.092762,19.204418,3,0.974352,0.00137041
19.518778,19.308434,18.938868,18.963032,18.378555,3,0.320601,0.00103951
19.377468,17.907097,17.273443,16.931047,16.760073,2,0.064527,0.000239712
18.557507,17.696194,17.430653,17.279076,17.142979,2,0.0233568,9.12815e-05
18.966919,17.908554,17.376595,17.013474,16.849655,2,0.0874095,5.05062e-05
18.99833,17.63857,17.039463,16.67801,16.50058,2,0.0874855,0.000174121
19.341024,17.806307,16.91911,16.503,16.16485,2,0.115331,0.000138209
16.750576,15.776829,15.459974,15.292735,15.176439,2,0.0292481,7.35622e-05
19.525442,18.266876,17.560514,17.162172,16.90349,2,0.0927609,0.000189696
18.498596,17.12012,16.353409,15.934888,15.626067,2,0.116777,0.000157631
19.272816,18.127792,17.671942,17.384737,17.197731,2,0.0495255,8.26357e-05
18.598871,17.467459,17.088278,16.801762,16.657427,2,0.0448122,8.04169e-05
17.491646,17.170488,16.946766,16.756147,16.758867,3,1.54417,0.00149428
18.629908,16.85038,16.007175,15.586894,15.252909,2,0.0457013,0.000143684
19.516218,17.571196,16.548618,16.091879,15.741849,2,0.107545,0.000178144
18.42293,16.78577,15.977601,15.545238,15.21978,2,0.0800471,0.00015971
17.346947,16.119202,15.553646,15.221208,14.968065,2,0.0461764,8.32061e-05
18.91393,17.314457,16.570465,16.241812,16.017168,2,0.0319274,0.000152222
17.554344,15.901465,15.195421,14.774978,14.40438,2,0.030667,0.000101345
19.223125,18.662323,18.567127,18.553791,18.407473,4,2.27331,0.00542119
19.26279,17.768263,16.94522,16.53142,16.15669,2,0.146466,0.000151699
19.575073,17.936165,16.926212,16.468904,16.109756,2,0.131704,0.000153501
18.390896,16.47849,15.634376,15.192432,14.815882,2,0.0608179,0.000162971
19.290869,17.571722,16.771599,16.383469,16.104586,2,0.0439409,0.00015294
19.15176,17.241259,16.270767,15.838894,15.480973,2,0.087329,0.000173478
17.747131,16.637342,16.123661,15.75468,15.578895,2,0.0870092,4.89245e-05
19.12069,17.105938,16.153929,15.707013,15.351177,2,0.0875584,0.000151646
19.240799,17.98864,17.39535,17.053516,16.765831,2,0.0442738,8.54996e-05
17.429344,16.263014,15.870683,15.6859665,15.735517,2,0.0115191,1.87472e-05
17.825058,16.764978,16.34005,15.996181,15.849259,2,0.0875007,9.65014e-05
18.82386,17.96156,17.477423,17.177244,16.996931,2,0.0383168,0.000975099
18.732782,16.77842,15.829116,15.4013605,15.035701,2,0.0769016,0.000190846
19.424774,18.125988,17.607813,17.290024,17.162989,2,0.0750821,9.81025e-05
18.983597,17.596024,17.137173,16.838732,16.870512,2,0.0385877,7.17028e-05
17.618595,15.966957,15.212766,14.812813,14.528241,2,0.0694161,0.000144408
19.499638,17.650415,16.585356,16.131138,15.750434,2,0.140367,0.000157678
19.428427,18.203876,17.464985,17.02497,16.684643,2,0.117298,6.5718e-05
19.383503,17.465132,16.61341,16.213001,15.879779,2,0.0435497,0.000176205
19.377274,18.667269,18.154615,17.767317,17.63146,2,0.187976,0.000921768
18.912868,17.038742,16.188627,15.788391,15.480633,2,0.0431844,0.000157943
19.140186,17.387468,16.452337,15.9907875,15.63193,2,0.0417945,0.000171534
18.978472,17.070383,16.231821,15.833536,15.527386,2,0.0430859,0.000177097
19.589018,17.781353,16.938477,16.53684,16.21461,2,0.0451574,0.000167625
17.772537,16.374992,15.703199,15.319475,14.974832,2,0.0328602,0.000103074
19.458406,18.294346,17.85319,17.521944,17.341377,2,0.075832,9.06693e-05
17.605556,15.986947,15.2261715,14.826091,14.491371,2,0.0321897,8.84246e-05
19.36721,17.359661,16.31345,15.884265,15.487004,2,0.115101,0.000152161
19.305637,17.353128,16.38812,15.911973,15.546666,2,0.0660219,0.000201592
19.20615,18.131714,17.687654,17.405924,17.239862,2,0.0652266,8.70853e-05
19.151608,18.898727,18.52328,18.439499,17.92237,3,0.307563,0.00118136
17.23521,15.387051,14.539861,14.115262,13.800284,2,0.0465474,0.000173773
18.458881,16.460213,15.548486,15.1167965,14.771402,2,0.0662085,0.000174353
19.060514,18.672495,18.607943,18.760015,18.530466,3,0.758597,0.0011672
19.028751,17.822147,17.218306,16.896635,16.790064,2,0.0652187,9.37687e-05
18.767101,17.334984,16.55227,16.116955,15.858476,2,0.0743569,0.00010118
18.851095,17.454325,16.816042,16.470894,16.252573,2,0.0747874,8.86243e-05
18.968813,17.344322,16.646475,16.290077,16.022274,2,0.0425547,0.000142723
17.555717,17.232298,17.354757,17.329283,17.386938,3,0.661616,-2243349000000000.0
17.320486,15.333691,14.438623,13.983873,13.634743,2,0.0362119,0.000190757
18.963737,17.40326,16.563353,16.202353,15.86954,2,0.115151,0.000137827
19.034664,17.477495,16.659405,16.225569,15.835993,2,0.100144,4.23889e-05
19.524927,18.11604,17.482021,17.067734,16.825548,2,0.074346,9.70731e-05
19.35556,17.50547,16.64937,16.248161,15.90669,2,0.0596026,0.000164358
18.892199,17.725496,17.157831,16.803967,16.62742,2,0.0820903,0.000143049
18.975176,18.676577,18.340977,18.320778,18.266756,3,1.03777,0.00197862
19.419363,18.237719,17.690561,17.36893,17.173332,2,0.134571,9.25626e-05
19.59904,18.391317,17.663527,17.223618,16.91305,2,0.141432,-433293920000000.0
19.20077,17.256868,16.304646,15.847069,15.524986,2,0.108517,0.000153364
19.497316,17.800781,16.87853,16.481281,16.1667,2,0.120897,0.000130837
18.473225,17.137316,16.447245,16.322495,15.844086,2,0.12237,0.000198509
19.438038,17.638105,16.69052,16.24673,15.874244,2,0.107313,0.000125967
18.46164,16.789785,15.940563,15.43593,15.0797,2,0.0625836,0.000188755
18.028208,17.375345,17.329458,16.963867,17.162395,2,0.0620997,3.45748e-05
18.947477,18.676445,18.279701,17.824446,17.83586,3,0.175418,0.0015263
18.993513,17.562202,16.890284,16.49338,16.197168,2,0.0828458,0.000115175
18.892395,17.572012,17.060368,16.775402,16.473953,2,0.0274183,9.7355e-05
17.96804,16.453505,15.725726,15.277822,14.956917,2,0.0590568,0.000110345
18.61447,17.046515,16.234062,15.813747,15.474955,2,0.0857272,0.000149318
19.20377,17.239786,16.335484,15.917986,15.574126,2,0.0592888,0.000174383
19.480839,17.976072,17.056303,16.58247,16.21906,2,0.160168,0.000166845
19.180569,17.554434,16.625877,16.183191,15.837938,2,0.123298,0.00017059
18.92865,17.03787,16.11372,15.70697,15.356708,2,0.0822675,0.000166021
18.991982,17.693392,17.105478,16.755823,16.515871,2,0.0823268,0.000170088
18.390188,16.930346,16.091108,15.654164,15.304998,2,0.115068,0.000175979
18.202145,16.76789,16.05545,15.649043,15.367825,2,0.0819341,0.000137174
19.508162,18.185595,17.409533,16.997238,16.66705,2,0.125843,0.000164315
19.026007,18.936691,18.794865,18.751554,18.365725,3,0.350852,0.00137101
19.402275,17.6952,16.83258,16.349842,15.993729,2,0.12402,0.000160993
19.463713,18.308838,17.65528,17.332146,17.08601,2,0.125108,0.000102263
19.148901,17.828182,17.199472,16.838964,16.569187,2,0.0865112,0.000151101
19.523237,18.780602,18.407516,18.202309,18.11897,3,0.720457,0.00110179
18.416039,17.159573,16.996702,16.819798,17.042315,2,0.00567905,0.000122168
19.353104,18.29446,17.852682,17.545649,17.407421,2,0.0861452,8.9303e-05
18.913446,17.71667,17.195425,16.90071,16.739431,2,0.0820343,0.000109222
19.318108,17.432695,16.470734,15.975402,15.5898075,2,0.0822964,0.000167246
18.458158,17.376184,16.96602,16.692497,16.520761,2,0.0640096,7.37373e-05
19.373312,17.371944,16.29445,15.831412,15.453699,2,0.125101,0.000185745
18.895206,17.123014,16.29299,15.8930235,15.616517,2,0.096784,0.000119104
19.040007,17.066204,16.00227,15.555835,15.193529,2,0.116122,0.000160729
19.24499,18.222662,17.801895,17.47296,17.313515,2,0.0824349,9.10761e-05
17.1818,15.552615,14.817216,14.425059,14.121171,2,0.056426,0.000163714
18.426529,17.284813,16.921642,16.773766,16.635881,2,0.0143664,0.000115785
19.500433,18.149849,17.464886,17.06889,16.765799,2,0.123492,0.000160312
19.355764,18.244581,17.728775,17.392336,17.236677,2,0.0836518,9.05198e-05
19.028019,17.43195,16.71244,16.426035,16.217062,2,0.163016,0.000162199
18.742584,17.382944,16.612461,16.14236,15.869723,3,0.096209,0.00113824
18.757654,17.080425,16.200363,15.704356,15.390037,2,0.0857011,0.000945416
18.817587,17.73525,17.163609,16.801966,16.622618,2,0.0928343,9.58402e-05
19.47759,17.694305,16.752956,16.253548,15.843792,2,0.101147,0.000127749
18.56998,16.686972,15.776436,15.338821,15.010219,2,0.0573717,0.000155873
19.038359,17.490803,16.757326,16.327734,16.068733,2,0.0639694,0.000155889
19.009352,17.162874,16.294102,15.918556,15.62937,2,0.0971896,0.000133982
19.585928,18.111406,17.360994,16.962646,16.649395,2,0.124698,0.00014865
19.206415,17.404434,16.523941,16.090408,15.767662,2,0.0643551,0.000161453
18.94077,17.855505,17.39165,17.094608,16.913313,2,0.0580319,7.33215e-05
18.852049,17.001265,16.057161,15.601389,15.282427,2,0.0963826,0.000144733
18.031239,17.868774,17.78116,17.652872,17.482426,3,2.07608,0.00175954
19.227873,17.398746,16.59537,16.179062,15.865987,2,0.06264,0.000153881
19.222158,17.140793,16.06931,15.6448965,15.251138,2,0.123015,0.000164643
18.766867,17.332142,16.578457,16.17683,15.894992,2,0.140535,0.000159587
19.321764,18.112051,17.523754,17.202269,17.078297,2,0.0857329,0.000223296
19.358406,17.405954,16.378323,15.974717,15.5968075,2,0.094644,0.000170155
17.84004,15.973289,15.076187,14.651905,14.313737,2,0.0640967,0.000172141
19.279245,19.043697,19.02486,18.931482,18.937315,3,0.704381,0.00130208
19.551273,17.890022,17.026796,16.621956,16.310411,2,0.0632901,0.000149755
19.00836,17.207947,16.32528,15.908595,15.595107,2,0.0653488,0.000145529
19.2365,18.133389,17.503918,17.134155,16.96625,2,0.159936,9.71214e-05
19.486254,18.21585,17.589947,17.216297,16.95002,2,0.116012,0.000161966
18.818981,17.314383,16.601917,16.208681,15.935163,2,0.0859702,0.000152828
18.502928,17.353664,16.732704,16.345558,16.118858,2,0.123464,0.000107253
19.497232,17.519587,16.570234,16.156408,15.828595,2,0.0925223,0.000149809
18.512373,16.610586,15.627028,15.180253,14.821516,2,0.0860864,0.000174868
19.564686,19.088417,18.590124,18.487698,18.336977,3,1.08019,0.00327459
19.44596,18.013844,17.404451,17.045465,16.835152,2,0.0827221,9.33172e-05
19.591291,18.32214,17.649721,17.270247,17.153938,2,0.122556,9.59493e-05
19.152288,17.621181,16.835459,16.374647,16.057693,2,0.0863551,0.000205764
18.274546,17.018515,16.516901,16.275824,16.21786,2,0.0436672,0.000185231
17.838879,16.649391,16.159063,15.830597,15.62129,2,0.056661,7.55795e-05
19.365383,19.226786,19.032595,19.056988,19.108395,3,1.06073,0.0020339
19.535362,18.382515,17.748959,17.388998,17.08428,2,0.0920078,0.000101767
18.94012,16.93346,15.929241,15.487982,15.11699,2,0.0994533,0.000190227
19.59599,17.907398,16.994955,16.540298,16.18582,2,0.0984041,0.000167928
18.158133,17.058386,16.717161,16.463875,16.326332,2,0.0705592,8.05069e-05
19.101711,18.842869,18.743546,18.806107,18.66405,3,0.906603,0.00223974
17.751894,16.512686,15.931303,15.576964,15.300271,2,0.0386307,7.46233e-05
19.507627,18.0689,17.265188,16.847633,16.534344,2,0.126005,0.000189967
16.725079,15.393823,14.801581,14.48341,14.210826,2,0.0290352,9.50291e-05
19.047573,17.718962,17.007732,16.648434,16.35064,2,0.123942,0.000142011
17.386103,16.150585,15.719008,15.456118,15.317505,2,0.0383582,8.42484e-05
19.461676,17.914705,17.182741,16.766792,16.463352,2,0.0942572,0.000105053
18.523157,17.144392,16.485943,16.121561,15.8680315,2,0.0846126,0.00016694
19.464922,17.562384,16.62856,16.228308,15.887354,2,0.123453,0.000147973
19.230852,19.204355,19.033405,19.117357,19.145199,3,1.1029,0.00158821
18.890049,16.974148,15.966077,15.458545,15.074801,2,0.0865547,0.000158588
19.565804,18.218054,17.686539,17.403667,17.172167,2,0.0462773,7.33368e-05
18.76056,17.530296,16.853987,16.485016,16.20429,2,0.138962,0.00011309
19.597109,18.182562,17.229586,16.805244,16.51402,2,0.17384,0.000115061
19.44162,18.582859,18.152044,17.849964,17.735456,2,0.128519,4.95624e-05
19.233221,17.30426,16.323359,15.883612,15.531509,2,0.0961832,0.000176039
19.443071,18.25081,17.651598,17.282032,17.044064,2,0.0942281,8.56975e-05
18.891645,17.317919,16.500423,16.110117,15.850505,2,0.116106,0.000165532
16.41673,15.13118,14.569179,14.254764,14.026832,2,0.0281681,0.00016004
19.315273,18.570671,18.22419,17.923992,17.883776,2,0.173986,4.09613e-05
19.574419,18.034132,17.242294,16.860643,16.548166,2,0.099414,0.000138934
18.530466,17.612404,17.18617,16.961458,16.815197,2,0.0278259,7.8091e-05
17.329586,16.061508,15.427558,15.059219,14.734436,2,0.0279443,0.000101736
19.045027,17.320288,16.43241,16.044565,15.7002735,2,0.124623,0.00013647
19.06608,17.906082,17.039263,16.460716,16.237276,2,0.126353,0.000155074
18.84015,16.957197,16.066565,15.673192,15.318029,2,0.0576421,0.000175378
16.405853,14.395319,13.482486,13.03303,12.716463,2,0.0388734,0.000200506
17.875128,15.943892,15.06623,14.65073,14.313986,2,0.0387363,0.000171315
19.298212,18.161764,17.57826,17.28754,17.093374,2,0.0411936,8.16848e-05
17.728762,17.745369,17.545729,17.13544,17.318121,3,0.218197,0.00128455
18.853914,17.033413,16.205421,15.799479,15.461155,2,0.0386891,0.000179532
19.07859,17.132763,16.239815,15.827349,15.483016,2,0.0408575,0.000160898
18.375324,16.607275,15.7954445,15.408151,15.079134,2,0.0374121,0.000144491
18.822886,17.752558,17.423037,17.199352,17.058327,2,0.038118,0.000133286
17.865837,16.176712,15.371335,14.9274645,14.585023,2,0.038126,0.000151937
19.159042,18.142822,17.661724,17.283524,17.103992,2,0.134659,4.42398e-05
17.767742,16.018663,15.204714,14.762668,14.389673,2,0.0366337,0.000150629
17.827051,16.373825,15.655665,15.275736,14.962538,2,0.0381187,0.000160662
18.754505,16.791595,15.88629,15.418917,15.042022,2,0.0379481,0.000164542
19.440544,18.07059,17.440514,17.05748,16.79426,2,0.0382823,8.36009e-05
18.27612,17.441738,17.018671,16.737028,16.59176,2,0.0389692,8.41307e-05
19.187115,19.214214,19.24332,18.962496,18.722023,3,1.99024,0.00109467
18.12237,16.368305,15.57791,15.170403,14.859478,2,0.0488834,0.000160435
18.626505,16.913128,15.98345,15.599282,15.28335,2,0.0374026,0.000160365
17.9601,16.58258,15.916517,15.517408,15.243987,2,0.0502822,9.00058e-05
18.74051,17.23898,16.512997,16.092398,15.735807,2,0.0377492,8.76216e-05
19.156765,18.220243,17.77027,17.48708,17.294361,2,0.0370296,7.91482e-05
17.202318,15.260745,14.366431,13.92528,13.603029,2,0.0372052,0.000194009
17.795874,16.928059,16.559732,16.3612,16.270449,2,0.0507497,-1.0105209e-14
18.254908,17.146255,16.728468,16.470215,16.310184,2,0.0425686,7.96883e-05
18.324265,16.342337,15.394695,14.967011,14.628864,2,0.0777357,0.000189555
18.475727,17.313692,16.88486,16.603056,16.446648,2,0.0671192,7.95162e-05
